990,34.36889041735746,73.4231911405981,1399.446633133018
1000,34.36887905736468,73.42313150214808,1398.832643766951
1010,34.36879187670004,73.42310054164523,1396.570308612189
1020,34.36879187670004,73.42310054164523,1396.570308612189
1030,34.36868201633286,73.42302786161481,1393.389955162814
1040,34.36868201633286,73.42302786161481,1393.389955162814
1050,34.36868201633286,73.42302786161481,1393.389955162814
1060,34.36868201633286,73.42302786161481,1393.389955162814
1070,34.36868201633286,73.42302786161481,1393.389955162814
1080,34.36871099708873,73.4227355667862,1396.952847434425
1090,34.36871099708873,73.4227355667862,1396.952847434425
1100,34.36868950778939,73.42272670092248,1396.658330207024
1110,34.36868950778939,73.42272670092248,1396.658330207024
